transcription,file_name
hai nei mou nam dou gaa ting gaau juk gang sing jat cau,common_voice_yue_31430780
wan nei maa faan,common_voice_yue_31430788
ngo gok dak soeng jung maa m hou jung,common_voice_yue_31430790
ngo gam maan jiu faan gung aa,common_voice_yue_31430791
keoi hai haa mou bong jau bui ging bik dou bik m dak keoi dou,common_voice_yue_31430796
ngo dou wan m dou nei go zi,common_voice_yue_31430867
jau mat zit muk aa,common_voice_yue_31430877
nei dei dou gam joeng jung,common_voice_yue_31430883
ngo dak dang wai lo gou di fan zou dou hai co zo jat tai,common_voice_yue_31430897
lou sai gam jat jau mat je teoi zin aa,common_voice_yue_31430903
waa fan biu nei zing ga,common_voice_yue_31430905
ngo zaap gwaan aai keoi zou bei daat,common_voice_yue_31430923
ngo sau gei noi cyun m gau,common_voice_yue_31430961
hai tou bou ding faan lai ge,common_voice_yue_31430962
ngo dou mou wan dou gam ge hok wui nei hai bin dou wan ga,common_voice_yue_31430992
m hai hou ming zung gaan cang ci zi mat faan zing tai gwok zai jam biu laa,common_voice_yue_31431023
nei soeng ge waa king gei miu dou ho ji,common_voice_yue_31431024
gam ming hin ge hau sak jam nei teng m ceot loi,common_voice_yue_31431045
jau zo sou geoi sin hou zou mong zaam,common_voice_yue_31431148
jyu gu nei soeng ngo zau bong nei gam zou zoi soeng cyun,common_voice_yue_31431194
ngo dou m hok cong kit,common_voice_yue_31431252
kei sat gei seot soeng hou jung ji gaai kyut,common_voice_yue_31431253
nei jung ge fong on ngo m wui tai,common_voice_yue_31431254
gwo jin peng je mou hou je,common_voice_yue_31431294
goi hou zo syu baan hai seon ngaan dak do,common_voice_yue_31431296
zung ho ji nei daa din waa gwo loi daan hai ngo m wui ceot seng ngo zing hai daa zi,common_voice_yue_31432988
ngo m hai waa gam zi nei dei tou leon gaau duk laap ge si me,common_voice_yue_31432989
geoi tai hai me si zau teng m dou,common_voice_yue_31432993
gin saam jiu tong ping di sin hou tai,common_voice_yue_31432994
go wai neoi si hai din si toi ge sing jau,common_voice_yue_31433013
nei tau sin go di,common_voice_yue_31433017
bat gwo jau hai hou zeng soeng gei sap nin jau m gei dak jan sing,common_voice_yue_31433038
gam m hai jat joeng,common_voice_yue_31433048
ji ging zou zo hung mui lo,common_voice_yue_31433051
sik dak wo mai do,common_voice_yue_31433058
nei dei go bin di jan zan hai kei gwaai,common_voice_yue_31436106
m zi keoi dim zi dou go loi jyun mong zi hai baak dou ne,common_voice_yue_31436129
m jiu dou dak,common_voice_yue_31437965
gin ji jung faan nei go,common_voice_yue_31438110
ngo ji wai hai sei san,common_voice_yue_31438131
ngo m hai hou ming nei soeng biu daat me tim,common_voice_yue_31438286
hou fun jing gai zuk fan gaau,common_voice_yue_31438338
tai noi jung coeng dyun ge,common_voice_yue_31438837
hou faan ge faat tip ge pan leot m hou gam gou,common_voice_yue_31438881
ji hoeng gong deoi gong je ge hau jam zau bei gaau zip gan ji gaa ge hau jam,common_voice_yue_31438884
san hing jing goi mou gam jim zung aa maa,common_voice_yue_31438899
daai gaa dou hai hai loeng hoi soeng kyun jap bin ceoi kei hing,common_voice_yue_31441897
jau gei wui wui bin sing baak sik,common_voice_yue_31441903
dou waa giu nei gaan waa tai,common_voice_yue_31441917
mou teng gong gwo waa jiu goi,common_voice_yue_31441920
bak tong jan gong me waa,common_voice_yue_31441921
tai go jan hei hou,common_voice_yue_31441922
jyut jyu go kuk ngo dei zung hai dou ting gan,common_voice_yue_31441929
ngo dou hou soeng hou ci ji cin gam hai go go gwong coeng go dou pan syut faa,common_voice_yue_31441939
seng tiu gong hau lou seoi zing ho fei,common_voice_yue_31441944
heoi sau dou mou soeng mou cong co jiu co naan man cong,common_voice_yue_31441959
gau meng,common_voice_yue_31441990
zaam si zing hai ho ji ceoi bin,common_voice_yue_31442041
nei gam jat sin jung gwo,common_voice_yue_31442042
ngo dei haak jan zan hai tyun git,common_voice_yue_31443436
ngo jiu hoeng lou si tau sou zi dak,common_voice_yue_31443482
nei jung gan bin go zi fu aa,common_voice_yue_31443484
gam soeng gin ngo ge waa mai wan jat ceot lai lo,common_voice_yue_31443504
keoi hai haa mou bong jau bui ging bik dou bik m dak keoi dou,common_voice_yue_31443507
keoi sing gwai go jat dou gaa zan hei zo zo hou do san ge je,common_voice_yue_31443519
baak dou zaam zo hou do m zaan cin sai bou mun,common_voice_yue_31443589
mui tiu pin jaa fan zung,common_voice_yue_31443590
geoi tai jyu gu jau ngok faa jin zoeng dou ho ji jung gwok zai jam biu zyu ming,common_voice_yue_31443592
laai ngo go sai hou jap kwan aa m goi,common_voice_yue_31443619
tou lau zau hai hou tou ge lau,common_voice_yue_31443622
jau si dou gei maau teon,common_voice_yue_31443903
m gin jung wu tai jim caa,common_voice_yue_31443905
zung hai gok dak nei ge jyu hei ci jat bun jan,common_voice_yue_31444004
hou go ngo jau cung zeoi gaan daan ge jiu kau hoi ci syut hei,common_voice_yue_31445631
hai aa tau sin dyun zo sin,common_voice_yue_31449271
sei cin soeng heoi ge dei fong hai bak gik,common_voice_yue_31449298
ngo dei ting jyun zi dou zo zau syun,common_voice_yue_31449349
nei soeng ci hai bin ze,common_voice_yue_31449372
nei jat zik ji lai dou ging ngaang zeng jau ngaai dak,common_voice_yue_31449642
nei hai mai lei jung gan keoi lai bok ngo tung cing,common_voice_yue_31449646
ngo ming baak nei zung gam sau ngo gau nin dou hai gam gwo,common_voice_yue_31449733
faat nei ge mung laa,common_voice_yue_31451300
waak ze nei jau waan gwo jan,common_voice_yue_31451856
zing zing dei wan wan zan zan gam dang dou bat jip,common_voice_yue_31451971
daan hai nei zek ngaan juk gan ga wo,common_voice_yue_31451973
seon ngo laa keoi cung loi dou mou hou ci zeoi nei gam zeoi gwo ngo,common_voice_yue_31451992
zeoi zung jiu ge hai,common_voice_yue_31452021
tai haa ngo dei sing zau zo bei ci nei jat hoi ci zau jeng zo ngo go sam laa,common_voice_yue_31452040
mou leon dim ngo dou hai soeng tung nei zou pang jau do di,common_voice_yue_31452061
gaa soeng keoi jau jing jau hai jik maan fu hou,common_voice_yue_31452214
ni gaan hok haau ge je nei mat dou m zi hai mai,common_voice_yue_31452286
hou naan gaan aa,common_voice_yue_31452324
daan ngo dei dou mou gam jing zan,common_voice_yue_31452325
keoi dei zi zo sat wui siu zuk jat maan nin,common_voice_yue_31453918
ngo aa baa aa maa hou soeng heoi go dou,common_voice_yue_31453922
jau zoi nei ngo m tou ngo,common_voice_yue_31453924
zi jiu ngo dei hou faan di di ngo ge sai lou hoi hoi sam sam gau saai,common_voice_yue_31455706
nei dei gin dou min mei,common_voice_yue_31455707
jat hai gam laa,common_voice_yue_31455718
ngo ji wai ngo mou zo keoi zau sang cyun m dou,common_voice_yue_31455735
keoi lou dau dou hai,common_voice_yue_31455738
ngo haang hoi jat zan,common_voice_yue_31455762
wai zo gwong ming ge mei loi,common_voice_yue_31455811
daan hai ngo m jiu fan nei dou,common_voice_yue_31464196
waa m ding nei zan hai zou co je ne,common_voice_yue_31464257
hai aa ngo jing wai ni go hai ping gwo ge zaak jam,common_voice_yue_31464258
hing dai fong sung di ngo mou ok ji,common_voice_yue_31464305
dang ngo bong nei waa zek gwai,common_voice_yue_31466091
gaan uk ji gaa jau ng go zou haak,common_voice_yue_31471554
go ci heoi diu jyu ngo bei waan tai lok hou koeng zong,common_voice_yue_31471555
je maan go caan jiu dang dou je maan haak sin zi jau dak sik wo gam zou aa maa m bei sik,common_voice_yue_31471561
nei jau waan gok,common_voice_yue_31471563
zan hai wo dou gei jing,common_voice_yue_31471567
fong mau dou m zi nei gong mat,common_voice_yue_31471571
nei gau daam ming ling ngo aa,common_voice_yue_31471573
siu je nei ho ji jyu bei haa laa,common_voice_yue_31471581
ngo bei do loeng cin man,common_voice_yue_31471593
ngo bong nei tai laa nei m hou juk sin,common_voice_yue_31471606
ngo gaau dim baau hai ngo san soeng,common_voice_yue_31471618
hou gou hing jing sik nei,common_voice_yue_31471630
jing sing ngo laa,common_voice_yue_31471632
nei ge sam soeng gwo gei do ci,common_voice_yue_31471639
jau jyun bun zi gok zi gou mou soeng,common_voice_yue_31471651
keoi deoi nei gin si hou man gam,common_voice_yue_31471653
ngo aa maa saan mun lo,common_voice_yue_31471654
si daan laa ngo jiu fan laa,common_voice_yue_31471660
ting gan san ge zeoi oi ge go,common_voice_yue_31471661
keoi waa keoi tung kei taa jan jat joeng,common_voice_yue_31471665
dang nei m wui zing m gin,common_voice_yue_31471671
sai bei mut jat ge waa dim gaai ngo mui ci gin dou nei dou gam hoi sam ne,common_voice_yue_31471676
m hai zing hai dak coi jau m tung sung ga,common_voice_yue_31471678
mou je ho ji haap cou,common_voice_yue_31471688
soeng ding lok,common_voice_yue_31471691
ngo cing jyun giu nei cyun meng,common_voice_yue_31471693
hou faai zi hai hei jyun jau dak tai ga za,common_voice_yue_31471698
nei ji wai ngo zan hai gam fu cin me,common_voice_yue_31471699
so ji jyun loi nei hai jau jan sing ga wo,common_voice_yue_31471700
ngo zau tung zi gei gong nei go sai gaai mou gwai ngo zi ci zau m geng gwai la,common_voice_yue_31471701
ngo m soeng jan zau wai zau cou saang saai,common_voice_yue_31471702
dim ho ji gam ga,common_voice_yue_31471706
jyu gu nei jing jin soeng caam jyu paai deoi wui fuk hai,common_voice_yue_31471708
ngo dai jat go mung soeng hai sing wai taai hung jan,common_voice_yue_31471709
dou hai jau go fong hoeng ze m sai gam jing zan nam ge,common_voice_yue_31471710
hang ding hai jau di je hai jap min,common_voice_yue_31471714
m sai gin dou ngo zau ngoi saai ge,common_voice_yue_31471717
m hou nam zyu zou di ci sin je aa,common_voice_yue_31471720
ngo dei dou mei gin gwo min tung mak sang jan jau me fan bit aa,common_voice_yue_31471726
naam jan zau m jung dak neoi gok sik,common_voice_yue_31471727
m daan zi go di soeng lau dei fong tim,common_voice_yue_31471728
hou faai gong gei geoi,common_voice_yue_31471729
keoi cung loi m wui giu jan wai keoi zou di mat,common_voice_yue_31471730
ji gaa ci zung mei gung hoi dak jung zyu,common_voice_yue_31471731
go naam zai zan hai soeng dak hou gwai cung,common_voice_yue_31471733
ne daan je keoi jiu pui gei do cin aa naa,common_voice_yue_31471736
hou faan aa zan hai,common_voice_yue_31471737
ngo jam lo ngo dou geng hot,common_voice_yue_31471742
deoi haai dou gei naa jing,common_voice_yue_31471749
dou zo ji gaa ngo gin dou jat go keoi sing zoeng zo hou do,common_voice_yue_31471753
jau faan ngo nei soeng dim,common_voice_yue_31471755
zan hai so zyu zyu lai,common_voice_yue_31471756
ji gaa tiu lou zan hai mou ce ga wo,common_voice_yue_31471761
ngaam ngaam jau mei gwok bun loi nei dou,common_voice_yue_31471764
soeng zoeng haa gei gu daan,common_voice_yue_31471765
dai jat bou hai jiu hou hou bou wu zi gei,common_voice_yue_31471767
zung m hei kyun,common_voice_yue_31471781
hoi ci laa wai tai haa bin go hai zeoi hau jeng gaa,common_voice_yue_31471789
aa neoi m sai daam sam cin ngan ge je,common_voice_yue_31471791
keoi se di kek bun kei sat tung baat dim hap gaa fun si naai kek mou fan bit,common_voice_yue_31471800
hai jat go ngo ji ging taam saak saai kei taa dei fong sin wui heoi ge dei fong,common_voice_yue_31471803
zung zou hou do haak si gaau jik,common_voice_yue_31471838
daan di jan dou zi geng tau min cin zou m dou di me gwo fan ge je,common_voice_yue_31471840
bin go soeng tiu zin ngo ne,common_voice_yue_31471841
so ji jiu bei kei taa jan gang gaa bei sam gei duk syu,common_voice_yue_31471849
ngo gik wai tou jim ge maa faan,common_voice_yue_31471851
ngaam la ngaam la dak mei aa,common_voice_yue_31471857
ngo teng man nei jau hai hok haau gaau si,common_voice_yue_31471864
nei m sai zi ji ngo wui gwai dai,common_voice_yue_31471866
so ji ngo aa maa zau giu ngo hok jau seoi,common_voice_yue_31471870
waak ze nei jau nang lik ho ji goi bin dou ngo goi bin m dou ge je,common_voice_yue_31471871
hai nei jaa jat nin gaan ceoi zo maa maa mou kei taa gaa jan,common_voice_yue_31471872
gau si di jan m sai sai kan waak ze faan jim sai loi zyu sung,common_voice_yue_31471875
waa ngo dei gei fu lin jat deoi hou di ge haai dou maai m hei,common_voice_yue_31471876
m gan jiu ngo hou faai wui tung keoi cung coi,common_voice_yue_31471881
keoi jau can cik hai zing fu gou gun,common_voice_yue_31471883
jyun loi nei tau tau hai dou m sai lei maai laa,common_voice_yue_31471895
hai mai hou juk maa aa ji cin goi lok,common_voice_yue_31471896
jin hau di jan ho ji fei soeng tin hai taai hung piu fau,common_voice_yue_31471897
ngo ngaan fan za maa,common_voice_yue_31473924
ni zek sik giu me meng dim sin ceot dou zek sik,common_voice_yue_31474052
zung jau di mat je,common_voice_yue_31474056
keoi dei seoi jiu jat go syun sit ge ceot hau,common_voice_yue_31474147
ngo zung ji tai juk,common_voice_yue_31481475
ngo ngaam ngaam sin hei san,common_voice_yue_31482472
ngo zung jau go gei nang m hai jan jan sik zau hai ngo hai jau wing gin zoeng,common_voice_yue_31482474
ngo pang jau wui daan hai ngo jat ding mou,common_voice_yue_31483267
jyu gu nei m gaai ji gong ge waa,common_voice_yue_31483277
zing zing sin,common_voice_yue_31483278
ze go caa din lai sin laa,common_voice_yue_31483280
ngo gei dak keoi zi cin jau gong gwo,common_voice_yue_31483281
keoi wai zo gin nei heoi dou gam zeon la bo,common_voice_yue_31483290
m hou gong gam do faai di cung coi laa,common_voice_yue_31483291
jau dei wai jau cin dou m hai wing jyun mat dou maai dou ga,common_voice_yue_31483293
m hai zi hai nei m ci ngo soeng zoeng gam ze,common_voice_yue_31483299
jing goi hai jan wai gau goeng,common_voice_yue_31483321
nei mou dim gwo wo,common_voice_yue_31483331
mou leon ngo dei zou gan mat dou sau sau,common_voice_yue_31483340
ngo m soeng zi dang zyu sau pei laa laap saap,common_voice_yue_31483356
nei dou gin dou ngo pang jau mou sam ga,common_voice_yue_31483357
zyu ji daai hok fu gan jau fong ceot zou,common_voice_yue_31483358
ngo jau kyun ceoi si gon nei dei zau,common_voice_yue_31483360
hou sik,common_voice_yue_31483361
ngo dei seon seoi hai sin soeng mak sang jan,common_voice_yue_31483362
jyu gu nei soeng zi dou do di gwaan jyu ngo ge je zau m hou co gwo haa jat tiu pin,common_voice_yue_31483371
keoi dou dai heoi zo bin,common_voice_yue_31483380
mang tiu daai ceot lai sin,common_voice_yue_31483381
soeng sik gei do zau sik gei do,common_voice_yue_31483401
mui ci ngo waa soeng gin keoi dou jau ze hau,common_voice_yue_31483403
ngo jau go zoi hou di ge,common_voice_yue_31483409
nei mou je aa maa,common_voice_yue_31483412
hai nei san soeng gin dou ngo ge jing zi,common_voice_yue_31483414
jyu gu le jau di fei juk m gan jiu,common_voice_yue_31483416
hai jan wai nei zoek gan deoi gau haai,common_voice_yue_31483425
nei hai mai jau je mun zyu ngo aa,common_voice_yue_31483434
nei hai mai jau fong laat,common_voice_yue_31483435
ngo syun jung ngau hung naam loi zing nei dou sung,common_voice_yue_31483438
bin go syu zo ne coeng bei coi zau bit seoi lei hoi,common_voice_yue_31483445
hai mui jyut ge jat hou gaau fong zou m zeon ci gaau,common_voice_yue_31483446
ho nang wui zoi lei do ci,common_voice_yue_31483455
keoi waa zi gei m taai sai cin sik mat ceoi ngoi,common_voice_yue_31483456
ngo m hai sau lo hai ngo di saam ze zyu saai di gei juk gin dou mei,common_voice_yue_31483465
keoi aa maa sei zi cin keoi cung loi dou mou m hoi sam gwo,common_voice_yue_31483467
ngo jau nei go kyun lei,common_voice_yue_31483901
gam keoi zau m sai dang ngo fong hok faan uk kei,common_voice_yue_31483913
hai zau hai jau lai mat,common_voice_yue_31483958
keoi wai zo nei hou bei sam gei heoi zou zo go ging hei,common_voice_yue_31483963
hai jat zek ci wai,common_voice_yue_31484001
ling ngo teng dou m syu fuk tung san fu ge sing hai faat pou gaau cyut maai jat gau ge sing,common_voice_yue_31484003
zi jiu nei gyun cin gau do zau ho ji waa saai si,common_voice_yue_31484064
m hou bei keoi gin dou leng neoi,common_voice_yue_31484072
ngo sai go go zan jau loeng zek cong syu,common_voice_yue_31484088
ngo zung ji nei aa,common_voice_yue_31484089
jan wai ngo seon ngo fan gan gok go zan ling wan m hai hai san tai jap bin aa maa,common_voice_yue_31484122
ngo gok dak daai din jing wui daai tai gwo kek ge jan faan faan heoi gau si,common_voice_yue_31492614
daan nei go dou m hai ngo lai zyu ge wai jat jyun jan wo,common_voice_yue_31492615
gam jat gam han jit ge,common_voice_yue_31492620
ngo m zi nei gei si wui tai dou nei go seon sik,common_voice_yue_31492621
keoi zan hai laan hau dou hat baau,common_voice_yue_31492624
ngo nam ngo gu dou,common_voice_yue_31492627
gam gwaai gai ge nei,common_voice_yue_31492632
nei gok dak aa maa wui m wui zung ji ngo ne,common_voice_yue_31492633
ngo soeng zi keoi jat jat dim sang wut,common_voice_yue_31492635
jyu gu nei co gwo zo je maan sap jat dim ho ji hai din si tai faan,common_voice_yue_31492640
ngo hou zung ji nei tung ngo keng gai,common_voice_yue_31492641
nei di gam sam hon ge si ngo m wui gwaan dou ga,common_voice_yue_31492643
jing goi mou waan gaa mei sik gwo nei go wok jap min ge je,common_voice_yue_31492646
ngo mou nam gwo wui jau dak bit pin dou mou nam gwo wui jau tou hei,common_voice_yue_31492648
so ji nei zung ji aa,common_voice_yue_31492650
laap saap diu hai laap saap tung ji ngoi ge dei fong fat jat baak,common_voice_yue_31492654
zi jiu gaam siu lou jan zau ho ji gaam siu lou nin ci ngoi ge waan ze sou loeng,common_voice_yue_31492658
dak la haa jat go haa jat go siu sei ngo la,common_voice_yue_31492659
nei zi keoi zan hai zeoi zo ngo hou noi,common_voice_yue_31492660
gaan uk zau lai jiu bei jan mut sau keoi kyut ding zou di fong ceot heoi,common_voice_yue_31492663
zau saai jam laa,common_voice_yue_31492666
